,ortnamn,latitude,longitude,efterled
696,Igelstorp,58.39870429999999,13.9784076,torp
697,Iggesund,61.6429635,17.078121600000003,sund
698,Ilsbo,61.8586341,17.0509858,bo
699,Immeln,56.2060543,14.2489481,
700,Indal,62.6095264,17.019983031086177,dal
701,Ingared,57.8504205,12.458476800000001,red
702,Ingatorp,57.637768900000005,15.4104862,torp
703,Ingelstad,56.740857299999995,14.929001500000002,stad
704,Ingelsträde,56.1851358,12.632973199999999,
705,Innertavle,63.8138079,20.4190652,
706,Insjön,60.6794193,15.0923237,sjön
707,Inskogen,58.687827299999995,17.044937,skogen
708,Irsta,59.602556400000005,16.6937073,sta
709,Johannesudd,59.551617900000004,18.0309718,
710,Johannishus,56.2268578,15.4205483,hus
711,Johansfors,56.6959762,15.539604,fors
712,Jokkmokk,66.6058539,19.8379317,
713,Jonsered,57.7469786,12.171260400000001,red
714,Jonslund,58.1592054,12.836747,lund
715,Jonstorp,56.2283011,12.674862300000001,torp
716,Jordbro,59.142399100000006,18.131791800000002,bro
717,Jukkasjärvi,67.85037829999999,20.605304699999998,järvi
718,Jung,58.3296452,13.111231699999998,
719,Jungfrusund,59.274523200000004,17.8466266,sund
720,Junosuando,67.428291,22.5114178,suando
721,Junsele,63.697064600000004,16.8828773,sele
722,Juoksengi,66.55764029999999,23.8323445,
723,Jäderfors,60.6627275,16.697894599999998,fors
724,Jälla,59.9048502,17.7166773,la
725,Jämjö,56.1908483,15.8403497,ö
726,Jämshög,56.2412875,14.5319796,hög
727,Jämtön,65.8537611,22.4982017,ön
728,Järavallen,55.79271070000001,12.9504753,vallen
729,Järbo,60.719930299999994,16.5972163,bo
730,Järlåsa,59.8869071,17.2005551,åsa
731,Järna,59.0938437,17.5681203,
732,Järna,60.548047600000004,14.3679875,
733,Järnforsen,57.40847339999999,15.6210714,forsen
734,Järpen,63.348376,13.463668700000001,
735,Järpås,58.38011089999999,12.9725436,ås
736,Järvsö,61.715894299999995,16.1693209,ö
737,Jättendal,61.9781211,17.243329199999998,dal
738,Jävre,65.1543218,21.4986978,
739,Jönköping,57.782563399999994,14.165719000000001,köping
740,Jönåker,58.74692710000001,16.7250956,åker
741,Jörlanda,57.986393299999996,11.8311444,landa
742,Jörn,65.0576461,20.0412648,
743,Jössefors,59.673429000000006,12.504671,fors
744,Kagghamra,59.10543570000001,17.770604100000003,
745,Kalix,65.8589171,23.140330300000002,
746,Kalkudden,59.2650522,17.2829328,udden
747,Kallax,65.5245736,22.0592544,lax
748,Kallfors,59.11265645,17.548315826808732,fors
749,Kallinge,56.245610600000006,15.287237699999999,inge
750,Kalmar,56.6628826,16.366238199999998,
751,Kalvsund,57.708968799999994,11.680922518666668,sund
752,Kangos,67.48452640000001,22.655664,os
753,Karby,59.56229520000001,18.221735,arby
754,Kareby,57.904412,11.9340876,by
755,Ringby,57.9198186,11.930587599999999,by
756,Karesuando,68.4405054,22.474315100000002,suando
757,Karlholmsbruk,60.5219407,17.636231600000002,bruk
758,Karlsborg,58.53590749999999,14.505488399999999,borg
759,Karlshamn,56.1701723,14.8631279,hamn
760,Karlskoga,59.3291667,14.517691099999999,skoga
761,Karlskrona,56.162107299999995,15.5866422,krona
762,Karlstad,59.380914600000004,13.5027631,stad
763,Karlsvik,65.5972835,22.079106600000003,vik
764,Kartlandet,58.6430831,16.0900449,landet
765,Hagsätter,58.435297999999996,16.0068021,sätter
766,Karups sommarby,55.591988,13.6376485,arby
767,Kastlösa,56.459838500000004,16.428953699999997,lösa
768,Katrinedal,58.387513399999996,12.2969071,dal
769,Katrineholm,58.996033499999996,16.2067589,holm
770,Kattarp,56.19349115,12.755286786447435,arp
771,Kaxholmen,57.8540048,14.307587300000002,holmen
772,Kebal,58.9525534,11.152931800000001,
773,Kil,59.334977,18.3233803,kil
774,Kil,59.502063199999995,13.3175439,kil
775,Kilafors,61.228627,16.5671181,fors
776,Killeberg,56.475869200000005,14.0969548,berg
777,Kilsmo,59.0685529,15.539169699999999,mo
778,Kimstad,58.54892170000001,15.968906599999999,stad
779,Kinna,57.5080076,12.697056800000002,
780,Kinnared,57.0269385,13.110207,red
781,Kinnarp,58.074887399999994,13.5196762,arp
782,Kinnarumma,57.59319789999999,12.8744989,
783,Kiruna,67.85507240000001,20.2255482,
784,Kisa,57.98750210000001,15.622841000000001,
785,Kivik,55.68463539999999,14.224772699999999,vik
786,Kivinge,59.6433691,17.46007269987821,inge
787,Kjulaås,59.387697499999994,16.6775496,ås
788,Klagstorp,55.393439,13.3754255,torp
789,Klapparvik,61.2974745,17.142582,vik
790,Klevshult,57.355188399999996,14.1013807,hult
791,Klingsta,62.322358799999996,17.201314399999998,sta
792,Allsta,62.323961399999995,17.218308800000003,sta
793,Klintehamn,57.386394200000005,18.2028447,hamn
794,Klippan,56.1340267,13.133224499999999,
795,Klippans,56.1197909,13.148501000000001,
796,Klockestrand,62.8766042,17.9077555,strand
797,Klockrike,58.496565100000005,15.338339300000001,ike
798,Klutmark,64.7279409,20.6472337,mark
799,Klågerup,55.5942535,13.249008100000001,erup
800,Klädesholmen,57.946698600000005,11.541791400000001,holmen
801,Kläppa,57.3636529,12.1417299,
802,Klässbol,59.5379968,12.743333699999999,bol
803,Klövedal,58.037972499999995,11.5750784,dal
804,Klöverträsk,65.6380133,21.3920092,träsk
805,Klövsjö,62.5278287,14.1971946,sjö
806,Knislinge,56.1942022,14.085138899999999,inge
807,Knivsta,59.7279085,17.7881747,sta
808,Knutby,59.9096861,18.266033899999996,by
809,Knäred,56.520239100000005,13.316688099999999,red
810,Kode,57.943903000000006,11.8508131,
811,Kolbäck,59.5624814,16.235982999999997,bäck
812,Kolsva,59.5998419,15.8440006,
813,Konga,56.4979179,15.1215247,
814,Kopparberg,59.8745061,14.9903848,berg
815,Kopparmora,59.3358333,18.565,mora
816,Koppom,59.7031557,12.1494597,om
817,Korpilombolo,66.8504323,23.056268300000003,lombolo
818,Korsberga,57.305962300000004,15.125860500000002,berga
819,Korsberga,58.3026625,14.1023383,berga
820,Korsgården,60.5939887,15.5659635,gården
821,Korsträsk,65.6681901,20.8673549,träsk
822,Kortebo,57.8148759,14.145419699999998,bo
823,Koskullskulle,67.1859642,20.7386656,
824,Kosta,56.847541899999996,15.394082199999998,sta
825,Kovikshamn,57.8417154,11.6865374,hamn
826,Skeviksstrand,59.35794375,18.35832092365833,strand
827,Kovland,62.4695206,17.15538502129433,land
828,Kramfors,62.93061170000001,17.7839901,fors
829,Kristdala,57.400567099999996,16.197434599999998,dala
830,Kristevik,58.3264243,11.6971668,vik
831,Sundsandvik,58.3098853,11.700797099999999,vik
832,Kristianstad,56.02937779999999,14.1566859,stad
833,Kristinehamn,59.311361899999994,14.11176,hamn
834,Kristvallabrunn,56.777766500000006,16.0533267,brunn
835,Krokek,58.6749809,16.3657361,
836,Krokom,63.325881700000004,14.449431,om
837,Krägga,59.6060417,17.4047549,
838,Kränge,58.440932700000005,15.468802499999999,änge
839,Kullaberg,57.2388557,12.2673815,berg
840,Tvååker,57.04136210000001,12.3991052,åker
841,Kullersta,59.4443697,16.542513699999997,sta
842,Kulltorp,57.2626874,13.7890712,torp
843,Kullö,59.413383700000004,18.305140899999998,ö
844,Kumla,59.130171,15.1443464,la
845,Kummelnäs,59.3496091,18.279891199999998,näs
846,Kungsbacka,57.488856299999995,12.078752900000001,backa
847,Kungsberga,59.405967700000005,17.627952399999998,berga
848,Kungsgården,60.605677899999996,16.6176335,gården
849,Kungshamn,58.3608171,11.251142100000001,hamn
850,Kungshult,55.85277779999999,13.414370199999999,hult
851,Kungsängen,59.4786677,17.7511698,ängen
852,Kungsäter,57.3058172,12.5648801,säter
853,Kungsör,59.4248622,16.0950394,ör
854,Kungälv,57.870786200000005,11.978862199999998,
855,Kurland,55.376975300000005,13.084278,land
856,Kurveröd,58.36359770000001,11.890481900000001,röd
857,Kusmark,64.87881,20.799529999999997,mark
858,Kuttainen,68.3816797,22.826079800000002,
859,Kvegerö,58.927495900000004,17.369469016286907,ö
860,Kvibille,56.7832272,12.8322062,
861,Kvicksund,59.4576443,16.3144858,sund
862,Kvidinge,56.1353659,13.0449906,inge
863,Kvillsfors,57.4030878,15.497728099999998,fors
864,Kvissleby,62.29579205,17.37168895431877,by
865,Kvista,59.514179299999995,17.616711399999996,sta
866,Kvänum,58.301430700000004,13.1865957,um
867,Kvärlöv,55.839439299999995,12.9865696,löv
868,Kyrkeby,57.8163027,11.8342285,by
869,Nereby,57.81231210000001,11.8541638,by
870,Kyrkesund,58.015795,11.5149447,sund
871,Kyrkheddinge,55.649140700000004,13.2680066,inge
872,Kyrkhult,56.3553711,14.587698000000001,hult
873,Kyrksten,59.4376662,14.392946300000002,sten
874,Kåge,64.8351736,20.9848115,
875,Kågeröd,55.999056,13.088313900000001,röd
876,Kåhög,57.750421200000005,12.151588499999999,hög
877,Kållekärr,58.02605129999999,11.6601067,kärr
878,Kånna,56.7818054,13.903944500000001,
879,Kårsta,59.65750309999999,18.2747011,sta
880,Kälarne,62.979221499999994,16.0858247,
881,Källby,58.509551,13.3073862,by
882,Källhagen,60.6987601,17.1949256,hagen
883,Källö-Knippla,57.75316775,11.651050566544118,la
884,Kärda,57.1712951,13.921352300000002,
885,Kärna,57.844297600000004,11.7907474,
886,Kärsta,59.6791315,16.837808399999997,sta
887,Kättilsmåla,56.2691774,15.736483900000001,måla
888,Kättilstorp,58.042309499999995,13.7129503,torp
889,Kävlinge,55.791294400000005,13.107347099999998,inge
890,Köinge,57.0642098,12.6451743,inge
891,Köping,59.5137434,15.9970475,köping
892,Köpingebro,55.4524524,13.9354174,bro
893,Köpmanholmen,63.1694675,18.554621700000002,holmen
894,Lagan,56.7898174,13.8987359,
895,Laggarsvik,59.494554799999996,18.522812,vik
896,Linanäs,59.469289,18.516852800000002,näs
897,Laholm,56.5132738,13.043458,holm
898,Lammhult,57.168903099999994,14.5805595,hult
899,Landeryd,57.077553,13.2660962,ryd
900,Landfjärden,59.035934,17.989155800000002,
901,Landsbro,57.3696208,14.9013204,bro
902,Landskrona,55.8790975,12.857624900000001,krona
903,Landvetter,57.688694299999995,12.219017,
904,Lanesund,58.3409926,11.7157204,sund
905,Överby,58.343645900000006,11.7345948,by
906,Lanna,57.22351679999999,13.777647199999999,
907,Larv,58.18896850000001,13.1264415,arv
908,Latorpsbruk,59.2755328,14.987604500000002,bruk
909,Laxvik,56.5976711,12.930665199999998,vik
910,Laxå,58.98533470000001,14.618827,å
911,Lekeryd,57.773366,14.418215,ryd
912,Leksand,60.7329032,14.996820499999998,
913,Lenhovda,56.997770499999994,15.2849478,
914,Lerbäckshult,56.3352593,12.9730612,hult
915,Lerdala,58.4770429,13.709034599999999,dala
916,Lerum,57.770165899999995,12.2695051,rum
917,Lesjöfors,59.97628,14.184061199999999,fors
918,Lessebo,56.750463399999994,15.271421300000002,bo
919,Liatorp,56.663235300000004,14.2658727,torp
920,Lidatorp,58.9532853,17.9079379,torp
921,Klövsta,58.9561965,17.9119557,sta
922,Liden,62.697547,16.801983638718376,liden
923,Lidhult,56.8275785,13.440539499999998,hult
924,Lidingö,59.3643845,18.133142000000003,ö
925,Lidköping,58.5037196,13.1576427,köping
926,Lilla Edet,58.13507190000001,12.128477,
927,Lilla Harrie,55.792753000000005,13.2027511,ie
928,Lilla Stenby,59.384764100000005,17.524639699999998,by
929,Lilla Tjärby,56.5272498,13.056591099999999,by
930,Lillhaga,61.832770200000006,16.0579985,haga
931,Lillhärdal,61.851045400000004,14.068330800000002,dal
932,Lillkyrka,59.5594257,17.2458217,kyrka
933,Lillpite,65.3739968,21.1513549,
934,Lima,60.93382510000001,13.360372,
935,Limedsforsen,60.889844999999994,13.395734400000002,forsen
936,Limmared,57.53738829999999,13.356598499999999,red
937,Linderöd,55.9330726,13.8237564,röd
938,Lindesberg,59.5930569,15.226496599999999,berg
939,Lindholmen,59.5844164,18.105179,holmen
940,Lindsdal,56.7339269,16.2974333,dal
941,Lindö,58.542694700000006,16.347093,ö
942,Lingbo,61.048803500000005,16.6941699,bo
943,Linghed,60.783609999999996,15.8604354,hed
944,Linghem,58.4290823,15.787180900000001,hem
945,Linköping,58.4098135,15.624525199999997,köping
946,Linneryd,56.6608453,15.124572599999999,ryd
947,Listerby,56.1964035,15.4022684,by
948,Lit,63.3166572,14.8499459,
949,Ljung,57.98664470000001,13.0579724,
950,Annelund,57.990004799999994,13.0894806,lund
951,Ljunga,58.577125,16.3076375,ljunga
952,Ljungaviken,56.049526,14.6066497,viken
953,Ljungby,56.83258860000001,13.9359916,by
954,Ljungbyhed,56.0744425,13.233562699999998,hed
955,Ljungbyholm,56.6339754,16.1683753,holm
956,Ljungsarp,57.565104299999994,13.583330800000002,arp
957,Ljungsbro,58.5081326,15.5026182,bro
958,Ljungskile,58.224650399999994,11.9198287,kile
959,Ljusdal,61.8293755,16.0953598,dal
960,Ljusfallshammar,58.78810970000001,15.493705300000002,hammar
961,Ljusne,61.2136308,17.1281545,
962,Loftahammar,57.9043481,16.6931184,hammar
963,Lomma,55.674534799999996,13.070892800000001,
964,Los,61.73651339999999,15.169209299999999,os
965,Lotorp,58.734100500000004,15.827684699999997,torp
966,Lottefors,61.4193194,16.4074731,fors
967,Lucksta,62.30151575,17.051930680406226,sta
968,Luddingsbo,58.507934,16.1375394,bo
969,Ludvika,60.15037710000001,15.1813989,vika
970,Lugnet,59.33492639999999,18.390807199999998,
971,Skälsmara,59.248632400000005,18.54045122717441,
972,Lugnvik,62.92957710000001,17.914234699999998,vik
973,Lugnås,58.644023100000005,13.6999699,ås
974,Luleå,65.5831187,22.1459535,eå
975,Lund,55.7029296,13.192944899999999,lund
976,Lund,60.6636049,17.0036727,lund
977,Lundby,57.9267894,11.9011002,by
978,Lundby,58.5737325,16.585318,by
979,Malm,58.551883200000006,16.3053586,
980,Lunde,62.879645700000005,17.8705325,
981,Lundsbrunn,58.4715912,13.4452633,brunn
982,Lunnarp,55.5438948,14.0407163,arp
983,Lunne,63.078844,14.874658800000002,
984,Lurudden,59.274685899999994,17.708260100000004,udden
